Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
113260       8    No     00101579-00101585        D
113270       8    No     00101586-00101592        D
113280      8C    No     00101593-00101623       91
11330C      12    Yes    00101624-0010162B        8
113320      7A    No     0010162C-001016AA       7F
1133A0      8A    No     001016AB-00101739       8F
113430      38    No     0010173A-00101776       3D
113470      1D    No     00101777-00101798       22
11348D      12    Yes    00101799-001017A0        8
1134A0      4A    No     001017A1-001017EF       4F
1134F0      5A    No     001017F0-0010184E       5F
11354A      15    Yes    0010184F-00101856        8
113560      3A    No     00101857-00101895       3F
1135A0      FA    No     00101896-00101994       FF
1136A0      29    No     00101995-001019C2       2E
1136D0       D    Yes    001019C3-001019CA        8
1136E0       A    No     001019CB-001019D9        F
1136F0      3B    No     001019DA-00101A19       40
113730       B    Yes    00101A1A-00101A21        8
113740       A    No     00101A22-00101A30        F
113750      4A    No     00101A31-00101A7F       4F
1137A0      F7    No     00101A80-00101B7B       FC
1138A0      3A    No     00101B7C-00101BBA       3F
1138E0      19    No     00101BBB-00101BD8       1E
113900       A    No     00101BD9-00101BE7        F
113910       9    No     00101BE8-00101BF5        E
113920      6A    No     00101BF6-00101C64       6F
113991      68    No     00101C65-00101CD1       6D
113A00       D    Yes    00101CD2-00101CD9        8
113A10      CA    No     00101CDA-00101DA8       CF
113AE0      18    No     00101DA9-00101DC5       1D
113B00      88    No     00101DC6-00101E52       8D
113B90     139    No     00101E53-00101F90      13E
113CD0       A    No     00101F91-00101F9F        F
113CE0      1A    No     00101FA0-00101FBE       1F
113D00     1FA    No     00101FBF-001021BD      1FF
113F00      6A    No     001021BE-0010222C       6F
113F6A      14    Yes    0010222D-00102234        8
113F80      28    No     00102235-00102261       2D
113FB0      8A    No     00102262-001022F0       8F
114040      DD    No     001022F1-001023D2       E2
11411D      11    Yes    001023D3-001023DA        8
114130     28A    No     001023DB-00102669      28F
1143BA       F    Yes    0010266A-00102671        8
1143D0     2CA    No     00102672-00102940      2CF
1146A0     16B    No     00102941-00102AB0      170
114810       D    Yes    00102AB1-00102AB8        8
114820      69    No     00102AB9-00102B26       6E
114890       A    No     00102B27-00102B35        F
1148A0      99    No     00102B36-00102BD3       9E
114940     16C    No     00102BD4-00102D44      171
114AAC       F    Yes    00102D45-00102D4C        8
114AC0     20A    No     00102D4D-00102F5B      20F
114CD0       B    No     00102F5C-00102F6B       10
114CDC      22    Yes    00102F6C-00102F73        8
114D00     2D1    No     00102F74-00103249      2D6
114FD1      2F    Yes    0010324A-00103251        8
115000      33    No     00103252-00103289       38
115033      2B    Yes    0010328A-00103291        8
115060       3    No     00103292-00103299        8
115064      29    Yes    0010329A-001032A1        8
115090       3    No     001032A2-001032A9        8
115093      2C    Yes    001032AA-001032B1        8
1150C0       3    No     001032B2-001032B9        8
1150C3      2D    Yes    001032BA-001032C1        8
1150F0       3    No     001032C2-001032C9        8
1150F3      2C    Yes    001032CA-001032D1        8
115120       3    No     001032D2-001032D9        8
115123      2D    Yes    001032DA-001032E1        8
115150       3    No     001032E2-001032E9        8
115153      29    Yes    001032EA-001032F1        8
115180       3    No     001032F2-001032F9        8
115183      2C    Yes    001032FA-00103301        8
1151B0       3    No     00103302-00103309        8
1151B3      1E    Yes    0010330A-00103311        8
1151E0       3    No     00103312-00103319        8
115200       C    Yes    0010331A-00103321        8
115210       3    No     00103322-00103329        8
115213      20    Yes    0010332A-00103331        8
115240       3    No     00103332-00103339        8
115260       3    No     0010333A-00103341        8
115270       3    No     00103342-00103349        8
115290       3    No     0010334A-00103351        8
1152A0       3    No     00103352-00103359        8
1152C0       3    No     0010335A-00103361        8
1152D0       3    No     00103362-00103369        8
1152F0       3    No     0010336A-00103371        8
115300       3    No     00103372-00103379        8
115320       3    No     0010337A-00103381        8
115330       3    No     00103382-00103389        8
115350       3    No     0010338A-00103391        8
115360       3    No     00103392-00103399        8
115380       3    No     0010339A-001033A1        8
115390       3    No     001033A2-001033A9        8
1153B0       3    No     001033AA-001033B1        8
1153C0       3    No     001033B2-001033B9        8
1153E0       3    No     001033BA-001033C1        8
1153F0       3    No     001033C2-001033C9        8
115410       3    No     001033CA-001033D1        8
115420       3    No     001033D2-001033D9        8
115440       3    No     001033DA-001033E1        8
115450       3    No     001033E2-001033E9        8
115470       3    No     001033EA-001033F1        8
115480       3    No     001033F2-001033F9        8
1154A0       3    No     001033FA-00103401        8
1154B0       3    No     00103402-00103409        8
1154D0       3    No     0010340A-00103411        8
1154E0       3    No     00103412-00103419        8
115500       3    No     0010341A-00103421        8
115510       3    No     00103422-00103429        8
115530       3    No     0010342A-00103431        8
115540       3    No     00103432-00103439        8
115560       3    No     0010343A-00103441        8
115570       3    No     00103442-00103449        8
115590       3    No     0010344A-00103451        8
1155A0      33    No     00103452-00103489       38
1155F0       3    No     0010348A-00103491        8
115600       3    No     00103492-00103499        8
115620      C3    Yes    0010349A-001034A1        8
115700      37    No     001034A2-001034DD       3C
115740       A    No     001034DE-001034EC        F
115750       8    No     001034ED-001034F9        D
115760      34    No     001034FA-00103532       39
1157A0      63    Yes    00103533-0010353A        8
115870       A    No     0010353B-00103549        F
115880      7B    No     0010354A-001035C9       80
115904     20D    No     001035CA-001037DB      212
115B11      1F    Yes    001037DC-001037E3        8
115B30      E1    No     001037E4-001038C9       E6
115C11       F    Yes    001038CA-001038D1        8
115C20      91    No     001038D2-00103967       96
115CB1       F    Yes    00103968-0010396F        8
115CC0      21    No     00103970-00103995       26
115CE1      1F    Yes    00103996-0010399D        8
115D00      47    No     0010399E-001039E9       4C
115D47      19    Yes    001039EA-001039F1        8
115D60      49    No     001039F2-00103A3F       4E
115DA9     200    Yes    00103A40-00103A47        8
118000      2F    No     00103A48-00103A7B       34
118200      2F    Yes    00103A7C-00103A83        8
11A000      19    No     00103A84-00103AA1       1E
11A200      19    Yes    00103AA2-00103AA9        8
11A300     102    No     00103AAA-00103BB0      107
11A408       1    No     00103BB1-00103BB6        6
11A500     109    Yes    00103BB7-00103BBE        8
11BF00     1C3    No     00103BBF-00103D86      1C8
11C0C9     7E5    No     00103D87-00104570      7EA
11C8AE      13    Yes    00104571-00104578        8
11C8C1     B2D    No     00104579-001050AA      B32
11D3EE      13    Yes    001050AB-001050B2        8
11D401       1    No     001050B3-001050B8        6
11D403     1FF    Yes    001050B9-001050C0        8
120000     BFE    No     001050C1-00105CC3      C03
120BFE     200    Yes    00105CC4-00105CCB        8
121000     200    Yes    00105CCC-00105CD3        8
128001    FFFF    No     00105CD4-00115CD7    10004
138000    1272    No     00115CD8-00116F4E     1277
139278    6D8E    No     00116F4F-0011DCE1     6D93
140006     1FA    Yes    0011DCE2-0011DCE9        8
140200      A3    No     0011DCEA-0011DD91       A8
140400      A3    Yes    0011DD92-0011DD99        8
148002      5C    No     0011DD9A-0011DDFA       61
14806A       6    No     0011DDFB-0011DE05        B
148076       2    No     0011DE06-0011DE0C        7
14807E      3F    No     0011DE0D-0011DE50       44
1480C4       C    No     0011DE51-0011DE61       11
1480E4       4    No     0011DE62-0011DE6A        9
1480EF       1    No     0011DE6B-0011DE70        6
1480FE       1    No     0011DE71-0011DE76        6
148120      28    No     0011DE77-0011DEA3       2D
148150      97    No     0011DEA4-0011DF3F       9C
1481F0       2    No     0011DF40-0011DF46        7
1481F8       9    No     0011DF47-0011DF54        E
148202       E    Yes    0011DF55-0011DF5C        8
148210      29    No     0011DF5D-0011DF8A       2E
148239      11    Yes    0011DF8B-0011DF92        8
14824A      26    No     0011DF93-0011DFBD       2B
148276      12    No     0011DFBE-0011DFD4       17
14828C       A    Yes    0011DFD5-0011DFDC        8
148296     15C    No     0011DFDD-0011E13D      161
1483F8      10    No     0011E13E-0011E152       15
148410     412    No     0011E153-0011E569      417
148822      28    Yes    0011E56A-0011E571        8
14884C     39C    No     0011E572-0011E912      3A1
148BEC      14    Yes    0011E913-0011E91A        8
148C00      BA    No     0011E91B-0011E9D9       BF
148CBA       E    Yes    0011E9DA-0011E9E1        8
148CC8     175    No     0011E9E2-0011EB5B      17A
148E3D       E    Yes    0011EB5C-0011EB63        8
148E4C      6E    No     0011EB64-0011EBD6       73
148EC4     2DB    No     0011EBD7-0011EEB6      2E0
14919F       F    Yes    0011EEB7-0011EEBE        8
1491AE       1    No     0011EEBF-0011EEC4        6
1491AF      13    Yes    0011EEC5-0011EECC        8
1491C2     329    No     0011EECD-0011F1FA      32E
1494EB      15    Yes    0011F1FB-0011F202        8
149500      10    No     0011F203-0011F217       15
149510      25    Yes    0011F218-0011F21F        8
149535      3B    No     0011F220-0011F25F       40
149570       F    Yes    0011F260-0011F267        8
14957F     1A9    No     0011F268-0011F415      1AE
149735       B    Yes    0011F416-0011F41D        8
149740      78    No     0011F41E-0011F49A       7D
1497BD      1B    Yes    0011F49B-0011F4A2        8
1497D8       1    No     0011F4A3-0011F4A8        6
1497D9       F    Yes    0011F4A9-0011F4B0        8
1497E8      59    No     0011F4B1-0011F50E       5E
149841      45    Yes    0011F50F-0011F516        8
149886     20E    No     0011F517-0011F729      213
149A94      14    Yes    0011F72A-0011F731        8
149AA8     101    No     0011F732-0011F837      106
149BA9      39    Yes    0011F838-0011F83F        8
149BE2      55    No     0011F840-0011F899       5A
149C37      1D    Yes    0011F89A-0011F8A1        8
149C54      71    No     0011F8A2-0011F917       76
149CC5      25    Yes    0011F918-0011F91F        8
149CEA      6E    No     0011F920-0011F992       73
149D58      17    Yes    0011F993-0011F99A        8
149D70      78    No     0011F99B-0011FA17       7D
149DF0      10    Yes    0011FA18-0011FA1F        8
149E00     11C    No     0011FA20-0011FB40      121
149F1C      10    Yes    0011FB41-0011FB48        8
149F2C     235    No     0011FB49-0011FD82      23A
14A162      16    Yes    0011FD83-0011FD8A        8
14A178      5B    No     0011FD8B-0011FDEA       60
14A1D3      35    Yes    0011FDEB-0011FDF2        8
14A208       1    No     0011FDF3-0011FDF8        6
14A209      17    Yes    0011FDF9-0011FE00        8
14A220      2F    No     0011FE01-0011FE34       34
14A258      28    Yes    0011FE35-0011FE3C        8
14A280      78    No     0011FE3D-0011FEB9       7D
14A2F8      18    Yes    0011FEBA-0011FEC1        8
14A310     199    No     0011FEC2-0012005F      19E
14A4AC      13    Yes    00120060-00120067        8
14A4C0      78    No     00120068-001200E4       7D
14A538      18    Yes    001200E5-001200EC        8
14A550      37    No     001200ED-00120128       3C
14A587      11    Yes    00120129-00120130        8
14A598     557    No     00120131-0012068C      55C
14AAEF       F    Yes    0012068D-00120694        8
14AAFE      6B    No     00120695-00120704       70
14AB69      12    Yes    00120705-0012070C        8
14AB80      78    No     0012070D-00120789       7D
14ABF8      17    Yes    0012078A-00120791        8
14AC10      78    No     00120792-0012080E       7D
14AC88      18    Yes    0012080F-00120816        8
14ACA0      78    No     00120817-00120893       7D
14AD1E      A3    No     00120894-0012093B       A8
14ADC1      17    Yes    0012093C-00120943        8
14ADD8      78    No     00120944-001209C0       7D
14AE50      18    Yes    001209C1-001209C8        8
14AE68     274    No     001209C9-00120C41      279
14B0E2     27C    No     00120C42-00120EC2      281
14B35E      37    Yes    00120EC3-00120ECA        8
14B396      42    No     00120ECB-00120F11       47
14B3D8      1F    Yes    00120F12-00120F19        8
14B3F8     359    No     00120F1A-00121277      35E
14B751      17    Yes    00121278-0012127F        8
14B768      35    No     00121280-001212B9       3A
14B79D      13    Yes    001212BA-001212C1        8
14B7B0     4D7    No     001212C2-0012179D      4DC
14BC89      13    Yes    0012179E-001217A5        8
14BC9C       6    No     001217A6-001217B0        B
14BCA8     150    No     001217B1-00121905      155
14BDF8      16    Yes    00121906-0012190D        8
14BE10     19F    No     0012190E-00121AB1      1A4
14BFAF      10    Yes    00121AB2-00121AB9        8
14BFC0      78    No     00121ABA-00121B36       7D
14C038      18    Yes    00121B37-00121B3E        8
14C050      87    No     00121B3F-00121BCA       8C
14C0D7      15    Yes    00121BCB-00121BD2        8
14C0EC     33D    No     00121BD3-00121F14      342
14C429      17    Yes    00121F15-00121F1C        8
14C440      78    No     00121F1D-00121F99       7D
14C4B8      18    Yes    00121F9A-00121FA1        8
14C4D0      83    No     00121FA2-00122029       88
14C553      19    Yes    0012202A-00122031        8
14C56C     8F3    No     00122032-00122929      8F8
14CE5F       F    Yes    0012292A-00122931        8
14CE6E      32    No     00122932-00122968       37
14CEA0       E    Yes    00122969-00122970        8
14CEAE      56    No     00122971-001229CB       5B
14CF04      1C    Yes    001229CC-001229D3        8
14CF20     3BE    No     001229D4-00122D96      3C3
14D2DE      26    Yes    00122D97-00122D9E        8
14D304      84    No     00122D9F-00122E27       89
